,State,Month,Year,Unemployment Rate,Latitude,Longitude,Abbreviation
4877,South Carolina,July,2011,10.8,33.836081,-81.163725,SC
4878,South Carolina,June,2011,11.1,33.836081,-81.163725,SC
4879,South Carolina,May,2011,10.3,33.836081,-81.163725,SC
4880,South Carolina,April,2011,10.0,33.836081,-81.163725,SC
4881,South Carolina,March,2011,10.3,33.836081,-81.163725,SC
4882,South Carolina,February,2011,11.0,33.836081,-81.163725,SC
4883,South Carolina,January,2011,11.3,33.836081,-81.163725,SC
4884,South Carolina,December,2010,10.8,33.836081,-81.163725,SC
4885,South Carolina,November,2010,10.9,33.836081,-81.163725,SC
4886,South Carolina,October,2010,10.5,33.836081,-81.163725,SC
4887,South Carolina,September,2010,10.7,33.836081,-81.163725,SC
4888,South Carolina,August,2010,11.2,33.836081,-81.163725,SC
4889,South Carolina,July,2010,11.0,33.836081,-81.163725,SC
4890,South Carolina,June,2010,11.2,33.836081,-81.163725,SC
4891,South Carolina,May,2010,10.7,33.836081,-81.163725,SC
4892,South Carolina,April,2010,10.9,33.836081,-81.163725,SC
4893,South Carolina,March,2010,11.5,33.836081,-81.163725,SC
4894,South Carolina,February,2010,12.1,33.836081,-81.163725,SC
4895,South Carolina,January,2010,12.4,33.836081,-81.163725,SC
4896,South Carolina,December,2009,11.5,33.836081,-81.163725,SC
4897,South Carolina,November,2009,11.3,33.836081,-81.163725,SC
4898,South Carolina,October,2009,11.5,33.836081,-81.163725,SC
4899,South Carolina,September,2009,11.5,33.836081,-81.163725,SC
4900,South Carolina,August,2009,11.5,33.836081,-81.163725,SC
4901,South Carolina,July,2009,11.6,33.836081,-81.163725,SC
4902,South Carolina,June,2009,11.9,33.836081,-81.163725,SC
4903,South Carolina,May,2009,11.1,33.836081,-81.163725,SC
4904,South Carolina,April,2009,10.7,33.836081,-81.163725,SC
4905,South Carolina,March,2009,10.9,33.836081,-81.163725,SC
4906,South Carolina,February,2009,11.0,33.836081,-81.163725,SC
4907,South Carolina,January,2009,10.6,33.836081,-81.163725,SC
4908,South Carolina,December,2008,9.1,33.836081,-81.163725,SC
4909,South Carolina,November,2008,8.0,33.836081,-81.163725,SC
4910,South Carolina,October,2008,7.8,33.836081,-81.163725,SC
4911,South Carolina,September,2008,7.5,33.836081,-81.163725,SC
4912,South Carolina,August,2008,7.5,33.836081,-81.163725,SC
4913,South Carolina,July,2008,6.9,33.836081,-81.163725,SC
4914,South Carolina,June,2008,6.6,33.836081,-81.163725,SC
4915,South Carolina,May,2008,5.8,33.836081,-81.163725,SC
4916,South Carolina,April,2008,5.2,33.836081,-81.163725,SC
4917,South Carolina,March,2008,5.4,33.836081,-81.163725,SC
4918,South Carolina,February,2008,5.7,33.836081,-81.163725,SC
4919,South Carolina,January,2008,6.0,33.836081,-81.163725,SC
4920,South Dakota,December,2017,3.4,43.969515,-99.901813,SD
4921,South Dakota,November,2017,3.1,43.969515,-99.901813,SD
4922,South Dakota,October,2017,2.8,43.969515,-99.901813,SD
4923,South Dakota,September,2017,2.9,43.969515,-99.901813,SD
4924,South Dakota,August,2017,3.2,43.969515,-99.901813,SD
4925,South Dakota,July,2017,3.0,43.969515,-99.901813,SD
4926,South Dakota,June,2017,3.1,43.969515,-99.901813,SD
4927,South Dakota,May,2017,3.0,43.969515,-99.901813,SD
4928,South Dakota,April,2017,3.2,43.969515,-99.901813,SD
4929,South Dakota,March,2017,3.5,43.969515,-99.901813,SD
4930,South Dakota,February,2017,3.7,43.969515,-99.901813,SD
4931,South Dakota,January,2017,3.7,43.969515,-99.901813,SD
4932,South Dakota,December,2016,3.3,43.969515,-99.901813,SD
4933,South Dakota,November,2016,2.9,43.969515,-99.901813,SD
4934,South Dakota,October,2016,2.7,43.969515,-99.901813,SD
4935,South Dakota,September,2016,2.7,43.969515,-99.901813,SD
4936,South Dakota,August,2016,3.0,43.969515,-99.901813,SD
4937,South Dakota,July,2016,2.7,43.969515,-99.901813,SD
4938,South Dakota,June,2016,2.9,43.969515,-99.901813,SD
4939,South Dakota,May,2016,2.7,43.969515,-99.901813,SD
4940,South Dakota,April,2016,2.9,43.969515,-99.901813,SD
4941,South Dakota,March,2016,3.2,43.969515,-99.901813,SD
4942,South Dakota,February,2016,3.4,43.969515,-99.901813,SD
4943,South Dakota,January,2016,3.3,43.969515,-99.901813,SD
4944,South Dakota,December,2015,3.0,43.969515,-99.901813,SD
4945,South Dakota,November,2015,2.8,43.969515,-99.901813,SD
4946,South Dakota,October,2015,2.5,43.969515,-99.901813,SD
4947,South Dakota,September,2015,2.6,43.969515,-99.901813,SD
4948,South Dakota,August,2015,2.9,43.969515,-99.901813,SD
4949,South Dakota,July,2015,2.8,43.969515,-99.901813,SD
4950,South Dakota,June,2015,3.1,43.969515,-99.901813,SD
4951,South Dakota,May,2015,3.1,43.969515,-99.901813,SD
4952,South Dakota,April,2015,3.2,43.969515,-99.901813,SD
4953,South Dakota,March,2015,3.6,43.969515,-99.901813,SD
4954,South Dakota,February,2015,3.8,43.969515,-99.901813,SD
4955,South Dakota,January,2015,3.8,43.969515,-99.901813,SD
4956,South Dakota,December,2014,3.5,43.969515,-99.901813,SD
4957,South Dakota,November,2014,3.3,43.969515,-99.901813,SD
4958,South Dakota,October,2014,2.9,43.969515,-99.901813,SD
4959,South Dakota,September,2014,2.9,43.969515,-99.901813,SD
4960,South Dakota,August,2014,3.2,43.969515,-99.901813,SD
4961,South Dakota,July,2014,3.0,43.969515,-99.901813,SD
4962,South Dakota,June,2014,3.3,43.969515,-99.901813,SD
4963,South Dakota,May,2014,3.2,43.969515,-99.901813,SD
4964,South Dakota,April,2014,3.6,43.969515,-99.901813,SD
4965,South Dakota,March,2014,4.0,43.969515,-99.901813,SD
4966,South Dakota,February,2014,4.2,43.969515,-99.901813,SD
4967,South Dakota,January,2014,4.1,43.969515,-99.901813,SD
4968,South Dakota,December,2013,3.6,43.969515,-99.901813,SD
4969,South Dakota,November,2013,3.5,43.969515,-99.901813,SD
4970,South Dakota,October,2013,3.3,43.969515,-99.901813,SD
4971,South Dakota,September,2013,3.3,43.969515,-99.901813,SD
4972,South Dakota,August,2013,3.5,43.969515,-99.901813,SD
4973,South Dakota,July,2013,3.5,43.969515,-99.901813,SD
4974,South Dakota,June,2013,3.6,43.969515,-99.901813,SD
4975,South Dakota,May,2013,3.6,43.969515,-99.901813,SD
4976,South Dakota,April,2013,4.0,43.969515,-99.901813,SD
4977,South Dakota,March,2013,4.4,43.969515,-99.901813,SD
4978,South Dakota,February,2013,4.6,43.969515,-99.901813,SD
4979,South Dakota,January,2013,4.6,43.969515,-99.901813,SD
4980,South Dakota,December,2012,4.1,43.969515,-99.901813,SD
4981,South Dakota,November,2012,3.9,43.969515,-99.901813,SD
4982,South Dakota,October,2012,3.7,43.969515,-99.901813,SD
4983,South Dakota,September,2012,3.9,43.969515,-99.901813,SD
4984,South Dakota,August,2012,4.1,43.969515,-99.901813,SD
4985,South Dakota,July,2012,4.0,43.969515,-99.901813,SD
4986,South Dakota,June,2012,4.2,43.969515,-99.901813,SD
4987,South Dakota,May,2012,4.2,43.969515,-99.901813,SD
4988,South Dakota,April,2012,4.3,43.969515,-99.901813,SD
4989,South Dakota,March,2012,4.9,43.969515,-99.901813,SD
4990,South Dakota,February,2012,5.0,43.969515,-99.901813,SD
4991,South Dakota,January,2012,5.0,43.969515,-99.901813,SD
4992,South Dakota,December,2011,4.5,43.969515,-99.901813,SD
4993,South Dakota,November,2011,4.2,43.969515,-99.901813,SD
4994,South Dakota,October,2011,3.9,43.969515,-99.901813,SD
4995,South Dakota,September,2011,4.1,43.969515,-99.901813,SD
4996,South Dakota,August,2011,4.4,43.969515,-99.901813,SD
4997,South Dakota,July,2011,4.3,43.969515,-99.901813,SD
4998,South Dakota,June,2011,4.6,43.969515,-99.901813,SD
4999,South Dakota,May,2011,4.6,43.969515,-99.901813,SD
5000,South Dakota,April,2011,4.9,43.969515,-99.901813,SD
5001,South Dakota,March,2011,5.8,43.969515,-99.901813,SD
5002,South Dakota,February,2011,5.8,43.969515,-99.901813,SD
5003,South Dakota,January,2011,5.8,43.969515,-99.901813,SD
5004,South Dakota,December,2010,5.1,43.969515,-99.901813,SD
5005,South Dakota,November,2010,4.6,43.969515,-99.901813,SD
5006,South Dakota,October,2010,4.3,43.969515,-99.901813,SD
5007,South Dakota,September,2010,4.4,43.969515,-99.901813,SD
5008,South Dakota,August,2010,4.7,43.969515,-99.901813,SD
5009,South Dakota,July,2010,4.6,43.969515,-99.901813,SD
5010,South Dakota,June,2010,4.7,43.969515,-99.901813,SD
5011,South Dakota,May,2010,4.8,43.969515,-99.901813,SD
5012,South Dakota,April,2010,4.9,43.969515,-99.901813,SD
5013,South Dakota,March,2010,5.9,43.969515,-99.901813,SD
5014,South Dakota,February,2010,5.9,43.969515,-99.901813,SD
5015,South Dakota,January,2010,5.9,43.969515,-99.901813,SD
5016,South Dakota,December,2009,5.3,43.969515,-99.901813,SD
5017,South Dakota,November,2009,4.7,43.969515,-99.901813,SD
5018,South Dakota,October,2009,4.5,43.969515,-99.901813,SD
5019,South Dakota,September,2009,4.4,43.969515,-99.901813,SD
5020,South Dakota,August,2009,4.7,43.969515,-99.901813,SD
5021,South Dakota,July,2009,4.7,43.969515,-99.901813,SD
5022,South Dakota,June,2009,4.9,43.969515,-99.901813,SD
5023,South Dakota,May,2009,4.9,43.969515,-99.901813,SD
5024,South Dakota,April,2009,5.2,43.969515,-99.901813,SD
5025,South Dakota,March,2009,5.6,43.969515,-99.901813,SD
5026,South Dakota,February,2009,5.2,43.969515,-99.901813,SD
5027,South Dakota,January,2009,5.0,43.969515,-99.901813,SD
5028,South Dakota,December,2008,3.9,43.969515,-99.901813,SD
5029,South Dakota,November,2008,3.4,43.969515,-99.901813,SD
5030,South Dakota,October,2008,3.0,43.969515,-99.901813,SD
5031,South Dakota,September,2008,2.9,43.969515,-99.901813,SD
5032,South Dakota,August,2008,3.0,43.969515,-99.901813,SD
5033,South Dakota,July,2008,2.8,43.969515,-99.901813,SD
5034,South Dakota,June,2008,2.8,43.969515,-99.901813,SD
5035,South Dakota,May,2008,2.7,43.969515,-99.901813,SD
5036,South Dakota,April,2008,2.8,43.969515,-99.901813,SD
5037,South Dakota,March,2008,3.1,43.969515,-99.901813,SD
5038,South Dakota,February,2008,3.1,43.969515,-99.901813,SD
5039,South Dakota,January,2008,3.1,43.969515,-99.901813,SD
5040,Tennessee,December,2017,3.3,35.517491,-86.58044699999999,TN
5041,Tennessee,November,2017,3.3,35.517491,-86.58044699999999,TN
5042,Tennessee,October,2017,3.3,35.517491,-86.58044699999999,TN
5043,Tennessee,September,2017,3.4,35.517491,-86.58044699999999,TN
5044,Tennessee,August,2017,3.7,35.517491,-86.58044699999999,TN
5045,Tennessee,July,2017,4.0,35.517491,-86.58044699999999,TN
5046,Tennessee,June,2017,4.1,35.517491,-86.58044699999999,TN
5047,Tennessee,May,2017,3.3,35.517491,-86.58044699999999,TN
5048,Tennessee,April,2017,3.3,35.517491,-86.58044699999999,TN
5049,Tennessee,March,2017,4.1,35.517491,-86.58044699999999,TN
5050,Tennessee,February,2017,4.5,35.517491,-86.58044699999999,TN
5051,Tennessee,January,2017,5.0,35.517491,-86.58044699999999,TN
5052,Tennessee,December,2016,4.4,35.517491,-86.58044699999999,TN
5053,Tennessee,November,2016,4.4,35.517491,-86.58044699999999,TN
5054,Tennessee,October,2016,4.7,35.517491,-86.58044699999999,TN
5055,Tennessee,September,2016,4.9,35.517491,-86.58044699999999,TN
5056,Tennessee,August,2016,4.9,35.517491,-86.58044699999999,TN
5057,Tennessee,July,2016,5.2,35.517491,-86.58044699999999,TN
5058,Tennessee,June,2016,5.2,35.517491,-86.58044699999999,TN
5059,Tennessee,May,2016,4.2,35.517491,-86.58044699999999,TN
5060,Tennessee,April,2016,4.2,35.517491,-86.58044699999999,TN
5061,Tennessee,March,2016,4.7,35.517491,-86.58044699999999,TN
5062,Tennessee,February,2016,4.7,35.517491,-86.58044699999999,TN
5063,Tennessee,January,2016,5.0,35.517491,-86.58044699999999,TN
5064,Tennessee,December,2015,4.7,35.517491,-86.58044699999999,TN
5065,Tennessee,November,2015,4.9,35.517491,-86.58044699999999,TN
5066,Tennessee,October,2015,5.1,35.517491,-86.58044699999999,TN
5067,Tennessee,September,2015,5.3,35.517491,-86.58044699999999,TN
5068,Tennessee,August,2015,5.5,35.517491,-86.58044699999999,TN
5069,Tennessee,July,2015,6.1,35.517491,-86.58044699999999,TN
5070,Tennessee,June,2015,6.2,35.517491,-86.58044699999999,TN
5071,Tennessee,May,2015,5.7,35.517491,-86.58044699999999,TN
5072,Tennessee,April,2015,5.3,35.517491,-86.58044699999999,TN
5073,Tennessee,March,2015,5.9,35.517491,-86.58044699999999,TN
5074,Tennessee,February,2015,6.2,35.517491,-86.58044699999999,TN
5075,Tennessee,January,2015,6.7,35.517491,-86.58044699999999,TN
5076,Tennessee,December,2014,5.9,35.517491,-86.58044699999999,TN
5077,Tennessee,November,2014,6.2,35.517491,-86.58044699999999,TN
5078,Tennessee,October,2014,6.2,35.517491,-86.58044699999999,TN
5079,Tennessee,September,2014,6.5,35.517491,-86.58044699999999,TN
5080,Tennessee,August,2014,7.0,35.517491,-86.58044699999999,TN
5081,Tennessee,July,2014,7.3,35.517491,-86.58044699999999,TN
5082,Tennessee,June,2014,7.0,35.517491,-86.58044699999999,TN
5083,Tennessee,May,2014,6.3,35.517491,-86.58044699999999,TN
5084,Tennessee,April,2014,5.9,35.517491,-86.58044699999999,TN
5085,Tennessee,March,2014,6.9,35.517491,-86.58044699999999,TN
5086,Tennessee,February,2014,6.9,35.517491,-86.58044699999999,TN
5087,Tennessee,January,2014,6.9,35.517491,-86.58044699999999,TN
5088,Tennessee,December,2013,6.8,35.517491,-86.58044699999999,TN
5089,Tennessee,November,2013,7.0,35.517491,-86.58044699999999,TN
5090,Tennessee,October,2013,7.6,35.517491,-86.58044699999999,TN
5091,Tennessee,September,2013,7.5,35.517491,-86.58044699999999,TN
5092,Tennessee,August,2013,7.8,35.517491,-86.58044699999999,TN
5093,Tennessee,July,2013,8.1,35.517491,-86.58044699999999,TN
5094,Tennessee,June,2013,8.5,35.517491,-86.58044699999999,TN
5095,Tennessee,May,2013,7.7,35.517491,-86.58044699999999,TN
5096,Tennessee,April,2013,7.5,35.517491,-86.58044699999999,TN
5097,Tennessee,March,2013,8.0,35.517491,-86.58044699999999,TN
5098,Tennessee,February,2013,8.2,35.517491,-86.58044699999999,TN
5099,Tennessee,January,2013,8.7,35.517491,-86.58044699999999,TN
5100,Tennessee,December,2012,7.7,35.517491,-86.58044699999999,TN
5101,Tennessee,November,2012,7.1,35.517491,-86.58044699999999,TN
5102,Tennessee,October,2012,7.4,35.517491,-86.58044699999999,TN
5103,Tennessee,September,2012,7.4,35.517491,-86.58044699999999,TN
5104,Tennessee,August,2012,8.1,35.517491,-86.58044699999999,TN
5105,Tennessee,July,2012,8.5,35.517491,-86.58044699999999,TN
5106,Tennessee,June,2012,8.5,35.517491,-86.58044699999999,TN
5107,Tennessee,May,2012,7.7,35.517491,-86.58044699999999,TN
5108,Tennessee,April,2012,7.3,35.517491,-86.58044699999999,TN
5109,Tennessee,March,2012,7.9,35.517491,-86.58044699999999,TN
5110,Tennessee,February,2012,8.2,35.517491,-86.58044699999999,TN
5111,Tennessee,January,2012,8.3,35.517491,-86.58044699999999,TN
5112,Tennessee,December,2011,7.8,35.517491,-86.58044699999999,TN
5113,Tennessee,November,2011,7.8,35.517491,-86.58044699999999,TN
5114,Tennessee,October,2011,8.3,35.517491,-86.58044699999999,TN
5115,Tennessee,September,2011,8.9,35.517491,-86.58044699999999,TN
5116,Tennessee,August,2011,9.1,35.517491,-86.58044699999999,TN
5117,Tennessee,July,2011,9.1,35.517491,-86.58044699999999,TN
5118,Tennessee,June,2011,9.6,35.517491,-86.58044699999999,TN
5119,Tennessee,May,2011,8.9,35.517491,-86.58044699999999,TN
5120,Tennessee,April,2011,9.0,35.517491,-86.58044699999999,TN
5121,Tennessee,March,2011,9.5,35.517491,-86.58044699999999,TN
5122,Tennessee,February,2011,9.8,35.517491,-86.58044699999999,TN
5123,Tennessee,January,2011,10.1,35.517491,-86.58044699999999,TN
5124,Tennessee,December,2010,9.2,35.517491,-86.58044699999999,TN
5125,Tennessee,November,2010,9.3,35.517491,-86.58044699999999,TN
5126,Tennessee,October,2010,9.0,35.517491,-86.58044699999999,TN
5127,Tennessee,September,2010,9.0,35.517491,-86.58044699999999,TN
5128,Tennessee,August,2010,9.3,35.517491,-86.58044699999999,TN
5129,Tennessee,July,2010,9.3,35.517491,-86.58044699999999,TN
5130,Tennessee,June,2010,9.5,35.517491,-86.58044699999999,TN
5131,Tennessee,May,2010,9.3,35.517491,-86.58044699999999,TN
5132,Tennessee,April,2010,9.6,35.517491,-86.58044699999999,TN
5133,Tennessee,March,2010,10.6,35.517491,-86.58044699999999,TN
5134,Tennessee,February,2010,10.8,35.517491,-86.58044699999999,TN
5135,Tennessee,January,2010,11.2,35.517491,-86.58044699999999,TN
5136,Tennessee,December,2009,10.3,35.517491,-86.58044699999999,TN
5137,Tennessee,November,2009,9.9,35.517491,-86.58044699999999,TN
5138,Tennessee,October,2009,10.2,35.517491,-86.58044699999999,TN
5139,Tennessee,September,2009,10.4,35.517491,-86.58044699999999,TN
5140,Tennessee,August,2009,10.7,35.517491,-86.58044699999999,TN
5141,Tennessee,July,2009,11.0,35.517491,-86.58044699999999,TN
5142,Tennessee,June,2009,11.3,35.517491,-86.58044699999999,TN
5143,Tennessee,May,2009,10.6,35.517491,-86.58044699999999,TN
5144,Tennessee,April,2009,10.2,35.517491,-86.58044699999999,TN
5145,Tennessee,March,2009,10.9,35.517491,-86.58044699999999,TN
5146,Tennessee,February,2009,10.5,35.517491,-86.58044699999999,TN
5147,Tennessee,January,2009,9.8,35.517491,-86.58044699999999,TN
5148,Tennessee,December,2008,8.1,35.517491,-86.58044699999999,TN
5149,Tennessee,November,2008,7.2,35.517491,-86.58044699999999,TN
5150,Tennessee,October,2008,6.9,35.517491,-86.58044699999999,TN
5151,Tennessee,September,2008,6.9,35.517491,-86.58044699999999,TN
5152,Tennessee,August,2008,7.0,35.517491,-86.58044699999999,TN
5153,Tennessee,July,2008,7.0,35.517491,-86.58044699999999,TN
5154,Tennessee,June,2008,6.8,35.517491,-86.58044699999999,TN
5155,Tennessee,May,2008,6.1,35.517491,-86.58044699999999,TN
5156,Tennessee,April,2008,5.3,35.517491,-86.58044699999999,TN
5157,Tennessee,March,2008,5.9,35.517491,-86.58044699999999,TN
5158,Tennessee,February,2008,5.8,35.517491,-86.58044699999999,TN
5159,Tennessee,January,2008,5.9,35.517491,-86.58044699999999,TN
5160,Texas,December,2017,3.8,31.968598999999998,-99.901813,TX
5161,Texas,November,2017,3.9,31.968598999999998,-99.901813,TX
5162,Texas,October,2017,3.8,31.968598999999998,-99.901813,TX
5163,Texas,September,2017,4.1,31.968598999999998,-99.901813,TX
5164,Texas,August,2017,4.5,31.968598999999998,-99.901813,TX
5165,Texas,July,2017,4.5,31.968598999999998,-99.901813,TX
5166,Texas,June,2017,4.5,31.968598999999998,-99.901813,TX
5167,Texas,May,2017,4.1,31.968598999999998,-99.901813,TX
5168,Texas,April,2017,4.1,31.968598999999998,-99.901813,TX
5169,Texas,March,2017,4.5,31.968598999999998,-99.901813,TX
5170,Texas,February,2017,4.8,31.968598999999998,-99.901813,TX
5171,Texas,January,2017,5.0,31.968598999999998,-99.901813,TX
5172,Texas,December,2016,4.5,31.968598999999998,-99.901813,TX
5173,Texas,November,2016,4.5,31.968598999999998,-99.901813,TX
5174,Texas,October,2016,4.6,31.968598999999998,-99.901813,TX
5175,Texas,September,2016,4.9,31.968598999999998,-99.901813,TX
5176,Texas,August,2016,5.0,31.968598999999998,-99.901813,TX
5177,Texas,July,2016,5.1,31.968598999999998,-99.901813,TX
5178,Texas,June,2016,4.9,31.968598999999998,-99.901813,TX
5179,Texas,May,2016,4.3,31.968598999999998,-99.901813,TX
5180,Texas,April,2016,4.2,31.968598999999998,-99.901813,TX
5181,Texas,March,2016,4.5,31.968598999999998,-99.901813,TX
5182,Texas,February,2016,4.4,31.968598999999998,-99.901813,TX
5183,Texas,January,2016,4.4,31.968598999999998,-99.901813,TX
5184,Texas,December,2015,4.2,31.968598999999998,-99.901813,TX
5185,Texas,November,2015,4.4,31.968598999999998,-99.901813,TX
5186,Texas,October,2015,4.4,31.968598999999998,-99.901813,TX
5187,Texas,September,2015,4.5,31.968598999999998,-99.901813,TX
5188,Texas,August,2015,4.6,31.968598999999998,-99.901813,TX
5189,Texas,July,2015,4.8,31.968598999999998,-99.901813,TX
5190,Texas,June,2015,4.7,31.968598999999998,-99.901813,TX
5191,Texas,May,2015,4.4,31.968598999999998,-99.901813,TX
5192,Texas,April,2015,4.0,31.968598999999998,-99.901813,TX
5193,Texas,March,2015,4.3,31.968598999999998,-99.901813,TX
5194,Texas,February,2015,4.4,31.968598999999998,-99.901813,TX
5195,Texas,January,2015,4.7,31.968598999999998,-99.901813,TX
5196,Texas,December,2014,4.2,31.968598999999998,-99.901813,TX
5197,Texas,November,2014,4.5,31.968598999999998,-99.901813,TX
5198,Texas,October,2014,4.6,31.968598999999998,-99.901813,TX
5199,Texas,September,2014,4.9,31.968598999999998,-99.901813,TX
5200,Texas,August,2014,5.4,31.968598999999998,-99.901813,TX
5201,Texas,July,2014,5.6,31.968598999999998,-99.901813,TX
5202,Texas,June,2014,5.4,31.968598999999998,-99.901813,TX
5203,Texas,May,2014,5.1,31.968598999999998,-99.901813,TX
5204,Texas,April,2014,4.7,31.968598999999998,-99.901813,TX
5205,Texas,March,2014,5.5,31.968598999999998,-99.901813,TX
5206,Texas,February,2014,5.6,31.968598999999998,-99.901813,TX
5207,Texas,January,2014,5.7,31.968598999999998,-99.901813,TX
5208,Texas,December,2013,5.4,31.968598999999998,-99.901813,TX
5209,Texas,November,2013,5.7,31.968598999999998,-99.901813,TX
5210,Texas,October,2013,6.0,31.968598999999998,-99.901813,TX
5211,Texas,September,2013,6.2,31.968598999999998,-99.901813,TX
5212,Texas,August,2013,6.4,31.968598999999998,-99.901813,TX
5213,Texas,July,2013,6.7,31.968598999999998,-99.901813,TX
5214,Texas,June,2013,6.9,31.968598999999998,-99.901813,TX
5215,Texas,May,2013,6.3,31.968598999999998,-99.901813,TX
5216,Texas,April,2013,6.0,31.968598999999998,-99.901813,TX
5217,Texas,March,2013,6.3,31.968598999999998,-99.901813,TX
5218,Texas,February,2013,6.5,31.968598999999998,-99.901813,TX
5219,Texas,January,2013,7.0,31.968598999999998,-99.901813,TX
5220,Texas,December,2012,6.2,31.968598999999998,-99.901813,TX
5221,Texas,November,2012,6.1,31.968598999999998,-99.901813,TX
5222,Texas,October,2012,6.2,31.968598999999998,-99.901813,TX
5223,Texas,September,2012,6.4,31.968598999999998,-99.901813,TX
5224,Texas,August,2012,6.9,31.968598999999998,-99.901813,TX
5225,Texas,July,2012,7.3,31.968598999999998,-99.901813,TX
5226,Texas,June,2012,7.3,31.968598999999998,-99.901813,TX
5227,Texas,May,2012,6.7,31.968598999999998,-99.901813,TX
5228,Texas,April,2012,6.4,31.968598999999998,-99.901813,TX
5229,Texas,March,2012,6.8,31.968598999999998,-99.901813,TX
5230,Texas,February,2012,7.1,31.968598999999998,-99.901813,TX
5231,Texas,January,2012,7.3,31.968598999999998,-99.901813,TX
5232,Texas,December,2011,6.9,31.968598999999998,-99.901813,TX
5233,Texas,November,2011,7.1,31.968598999999998,-99.901813,TX
5234,Texas,October,2011,7.5,31.968598999999998,-99.901813,TX
5235,Texas,September,2011,7.9,31.968598999999998,-99.901813,TX
5236,Texas,August,2011,8.0,31.968598999999998,-99.901813,TX
5237,Texas,July,2011,8.3,31.968598999999998,-99.901813,TX
5238,Texas,June,2011,8.4,31.968598999999998,-99.901813,TX
5239,Texas,May,2011,7.6,31.968598999999998,-99.901813,TX
5240,Texas,April,2011,7.4,31.968598999999998,-99.901813,TX
5241,Texas,March,2011,7.7,31.968598999999998,-99.901813,TX
5242,Texas,February,2011,8.0,31.968598999999998,-99.901813,TX
5243,Texas,January,2011,8.3,31.968598999999998,-99.901813,TX
5244,Texas,December,2010,7.8,31.968598999999998,-99.901813,TX
5245,Texas,November,2010,8.1,31.968598999999998,-99.901813,TX
5246,Texas,October,2010,7.8,31.968598999999998,-99.901813,TX
5247,Texas,September,2010,8.0,31.968598999999998,-99.901813,TX
5248,Texas,August,2010,8.2,31.968598999999998,-99.901813,TX
5249,Texas,July,2010,8.4,31.968598999999998,-99.901813,TX
5250,Texas,June,2010,8.4,31.968598999999998,-99.901813,TX
5251,Texas,May,2010,7.9,31.968598999999998,-99.901813,TX
5252,Texas,April,2010,7.9,31.968598999999998,-99.901813,TX
5253,Texas,March,2010,8.3,31.968598999999998,-99.901813,TX
5254,Texas,February,2010,8.4,31.968598999999998,-99.901813,TX
5255,Texas,January,2010,8.6,31.968598999999998,-99.901813,TX
5256,Texas,December,2009,8.0,31.968598999999998,-99.901813,TX
5257,Texas,November,2009,8.0,31.968598999999998,-99.901813,TX
5258,Texas,October,2009,8.1,31.968598999999998,-99.901813,TX
5259,Texas,September,2009,8.3,31.968598999999998,-99.901813,TX
5260,Texas,August,2009,8.4,31.968598999999998,-99.901813,TX
5261,Texas,July,2009,8.6,31.968598999999998,-99.901813,TX
5262,Texas,June,2009,8.5,31.968598999999998,-99.901813,TX
5263,Texas,May,2009,7.3,31.968598999999998,-99.901813,TX
5264,Texas,April,2009,6.1,31.968598999999998,-99.901813,TX
5265,Texas,March,2009,6.5,31.968598999999998,-99.901813,TX
5266,Texas,February,2009,6.5,31.968598999999998,-99.901813,TX
5267,Texas,January,2009,6.4,31.968598999999998,-99.901813,TX
5268,Texas,December,2008,5.5,31.968598999999998,-99.901813,TX
5269,Texas,November,2008,5.2,31.968598999999998,-99.901813,TX
5270,Texas,October,2008,5.1,31.968598999999998,-99.901813,TX
5271,Texas,September,2008,5.1,31.968598999999998,-99.901813,TX
5272,Texas,August,2008,5.2,31.968598999999998,-99.901813,TX
5273,Texas,July,2008,5.2,31.968598999999998,-99.901813,TX
5274,Texas,June,2008,5.0,31.968598999999998,-99.901813,TX
5275,Texas,May,2008,4.4,31.968598999999998,-99.901813,TX
5276,Texas,April,2008,3.9,31.968598999999998,-99.901813,TX
5277,Texas,March,2008,4.2,31.968598999999998,-99.901813,TX
5278,Texas,February,2008,4.3,31.968598999999998,-99.901813,TX
5279,Texas,January,2008,4.6,31.968598999999998,-99.901813,TX
5280,Utah,December,2017,2.9,39.32098,-111.093731,UT
5281,Utah,November,2017,2.8,39.32098,-111.093731,UT
5282,Utah,October,2017,2.9,39.32098,-111.093731,UT
5283,Utah,September,2017,3.0,39.32098,-111.093731,UT
5284,Utah,August,2017,3.4,39.32098,-111.093731,UT
5285,Utah,July,2017,3.4,39.32098,-111.093731,UT
5286,Utah,June,2017,3.7,39.32098,-111.093731,UT
5287,Utah,May,2017,3.2,39.32098,-111.093731,UT
5288,Utah,April,2017,3.2,39.32098,-111.093731,UT
5289,Utah,March,2017,3.5,39.32098,-111.093731,UT
5290,Utah,February,2017,3.7,39.32098,-111.093731,UT
5291,Utah,January,2017,3.5,39.32098,-111.093731,UT
5292,Utah,December,2016,3.1,39.32098,-111.093731,UT
5293,Utah,November,2016,2.9,39.32098,-111.093731,UT
5294,Utah,October,2016,3.1,39.32098,-111.093731,UT
5295,Utah,September,2016,3.1,39.32098,-111.093731,UT
5296,Utah,August,2016,3.5,39.32098,-111.093731,UT
5297,Utah,July,2016,3.5,39.32098,-111.093731,UT
5298,Utah,June,2016,3.8,39.32098,-111.093731,UT
